0.266074	0.556689	-0.020434	0.176624	0.261718	-0.557133	0.408929	0.467308	0.562987	-0.599501	9	
-0.215336	-1.29619	0.491688	1.05007	0.61923	-1.47068	-1.51634	-0.220132	0.219991	-0.423846	8	
0.130292	0.077766	-0.045329	0.285383	-0.095795	1.31149	0.635431	0.256244	0.095265	0.931525	1	
-0.104241	-0.079257	0.011573	0.220903	0.261718	-0.723232	1.05069	0.154565	-0.372457	-1.0422	1	
-2.57301	0.069915	0.246296	-3.01885	0.082961	-2.05203	0.371178	0.529147	-3.24115	-1.90888	3	
-0.104241	-0.197025	0.221401	0.17367	0.261718	0.854712	-0.119577	-0.536352	-0.247731	0.9864	2	
0.080916	-0.244132	0.45968	0.426726	0.261718	0.356414	0.748682	0.14177	0.251173	0.025811	1	
-2.52364	-0.346197	-2.34988	-0.775688	0.17234	-0.10036	0.182426	0.617506	-0.091823	-0.074476	2	
0.401857	-0.220579	-3.21053	-1.18551	-1.16833	-0.224934	0.55993	-0.137753	0.282354	-0.362618	1	
0.809204	-0.09496	0.118265	0.987502	0.976743	-1.01391	-1.21434	-2.23704	-1.02727	-0.114728	5	
-0.042522	-0.416858	0.569929	-2.22465	0.082961	2.97248	0.408929	-0.707945	-0.621908	2.57865	7	
0.377169	-0.079257	0.153829	-1.10295	0.261718	-0.266459	0.106925	0.886448	-0.715453	-0.179753	1	
0.043885	0.195534	0.260522	-0.393821	0.261718	0.522513	0.220177	-0.08141	0.344717	0.491199	9	
-0.338774	-0.267686	0.441898	0.616019	0.440474	-0.972381	-1.21434	0.949374	2.80805	-0.092402	8	
0.809204	-0.09496	0.118265	0.987502	0.976743	-0.806282	-1.32759	1.08126	1.43607	0.158658	5	
0.006853	-0.668096	0.477462	1.62168	0.17234	2.30808	0.446679	-0.058655	-0.278912	1.92918	1	
-0.042522	-0.3619	0.470349	-0.310721	0.261718	-0.681707	0.106925	-0.386368	-0.715453	-0.548556	2	
-0.22768	-0.997846	0.356544	-0.026932	0.261718	1.76826	0.748682	-1.68017	-0.621908	1.24567	7	
-0.240024	0.117022	0.235627	0.902912	0.17234	-0.01731	0.257927	1.13652	1.12425	0.001074	4	
0.266074	0.580242	0.114709	-0.165469	0.261718	-0.058835	0.446679	-0.545749	-0.278912	-0.181489	1	
0.562327	-0.000745	-3.21053	-2.83225	0.261718	-0.349509	0.220177	1.00494	0.282354	-0.318556	1	
-0.289399	0.093469	0.402778	-0.087353	-1.43647	0.06574	0.484429	0.579103	0.313536	-0.072945	4	
0.15498	-0.471816	0.50947	1.20508	0.261718	0.231839	0.55993	0.618166	-0.372457	0.018735	1	
0.080916	-0.071406	0.160942	1.22552	0.17234	-0.515608	0.144676	0.713341	0.064084	-0.427547	1	
-0.202992	-0.016448	0.594823	-1.58182	-0.363929	-1.26306	0.484429	0.915358	0.843621	-1.25859	4	
0.192011	-0.03215	0.452567	-0.877078	0.261718	-0.640182	0.408929	-1.56783	-0.559546	-0.669156	1	
0.661077	-0.204876	-3.07538	0.471036	1.06612	0.024215	-1.25209	0.689285	2.0597	0.959312	5	
-0.38815	0.321153	0.107596	0.886232	0.351096	0.771662	0.408929	0.503946	-0.060642	0.59591	2	
0.438888	0.289748	0.14316	-0.282494	0.261718	-0.307984	0.371178	-0.349206	0.18881	-0.355553	1	
0.142636	-0.448263	0.438342	0.978909	0.261718	1.64368	-0.044076	-0.621721	-0.43482	1.66815	2	
-0.264711	-0.275537	0.384996	1.34392	0.261718	0.688613	0.144676	-0.144762	-1.46381	0.665733	1	
0.278418	-0.197025	0.239183	-0.73839	0.261718	0.854712	0.635431	-1.48404	-0.216549	0.528522	2	
0.266074	0.556689	-0.020434	0.176624	0.261718	-0.847807	0.446679	1.08519	0.594169	-0.873357	9	
3.26563	-0.251983	0.125378	-2.12386	0.976743	-1.59525	-1.25209	1.39791	0.812439	-0.705779	5	
-0.054866	0.203385	0.05425	-0.028782	0.261718	1.39454	0.144676	-0.847871	-0.091823	1.32588	9	
0.327793	-2.42676	0.008017	-0.54498	-0.006417	0.107265	0.182426	-0.199921	0.282354	0.111354	1	
-0.054866	0.226939	0.32098	-0.905841	0.261718	0.605563	0.861934	-1.99068	-0.715453	0.208615	3	
0.229043	0.807926	-0.052442	0.082634	0.261718	-0.764757	0.371178	0.497286	-0.091823	-0.76861	2	
0.043885	0.007106	1.34878	-1.2494	-0.185173	-1.22153	0.220177	1.69324	-0.185368	-1.10395	4	
4.5247	-0.134216	0.23207	-2.51435	-0.900198	-0.640182	0.220177	-0.649893	-0.840179	-0.565735	2	
-0.511588	-0.620989	0.491688	-2.05371	-0.006417	3.42925	-0.308329	-1.18768	-1.93153	3.52115	7	
-0.215336	0.250492	0.473906	1.18709	0.17234	1.18691	2.4097	-0.555651	1.12425	-0.120732	8	
0.364825	-0.000745	-0.052442	1.29322	0.976743	-0.224934	-0.950086	0.614652	2.15324	0.515912	5	
-0.338774	-0.291239	0.520139	1.05443	0.261718	-0.10036	-0.270579	1.12322	0.219991	0.165457	4	
-0.153617	-0.22843	0.488131	0.580183	0.261718	0.480988	0.333428	1.02208	0.032902	0.366175	1	
-0.301743	-0.314793	0.399221	0.77052	0.708609	0.564038	-1.32759	-0.14383	0.874802	1.55521	6	
-0.338774	-0.291239	0.520139	1.05443	0.261718	1.26996	0.257927	0.264981	0.438262	1.13663	4	
0.142636	0.486028	0.100483	-0.448543	0.17234	0.231839	0.220177	0.028909	0.469443	0.231833	1	
0.056229	-0.291239	0.239183	0.767954	0.17234	0.688613	0.069175	0.172253	-0.029461	0.719668	1	
-3.4988	10.6533	-3.21053	0.06482	-4.92221	-0.391033	0.144676	1.34193	-1.02727	-0.308574	1	
0.290762	-0.181323	0.441898	-1.33993	0.261718	-0.515608	0.182426	-0.677133	0.064084	-0.447028	2	
-0.042522	0.140576	0.089814	0.07231	0.261718	1.39454	0.257927	-2.15074	-1.49499	1.24689	1	
0.080916	-0.071406	0.160942	1.22552	0.17234	-0.266459	-3.13961	0.619525	0.500624	-1.7921	1	
0.352481	-0.448263	0.196506	-0.528002	0.976743	-0.349509	-0.950086	-0.820535	0.843621	0.374481	5	
0.167323	-0.322644	0.306755	-0.543548	0.261718	-0.764757	0.106925	-0.03922	-0.247731	-0.639259	2	
-3.4988	0.674456	0.210732	-1.54882	-4.92221	-0.432558	0.52218	0.411994	-0.029461	-0.547013	1	
0.216699	0.124874	-3.21053	-0.886924	0.261718	-0.141884	0.408929	0.375318	0.157628	-0.225189	1	
0.043885	0.030659	0.537921	-2.24473	0.261718	-1.59525	0.257927	-2.03147	-0.933723	-1.44866	4	
-0.054866	0.226939	0.32098	-0.905841	0.261718	0.854712	0.786433	-2.23879	-1.83799	0.491886	3	
-3.4988	-0.754459	0.477462	1.6005	-4.92221	0.730137	0.710932	0.499732	-0.87136	0.379979	8	
0.068573	-0.016448	0.274747	-0.03633	0.261718	-0.598658	0.182426	-0.128298	0.687713	-0.528822	3	
0.290762	0.156278	0.136047	1.40139	0.082961	-0.224934	-0.044076	0.668239	0.001721	-0.061734	1	
0.068573	0.226939	0.01513	-0.609818	-1.07896	1.02081	0.333428	-0.809875	-0.216549	0.84656	1	
0.080916	-0.291239	0.356544	0.226662	0.261718	-0.723232	0.333428	-0.245878	-0.808997	-0.709468	2	
0.179667	-0.212727	0.132491	-1.30651	0.261718	0.397939	0.673182	0.852413	0.375899	0.110836	1	
0.080916	0.203385	0.310311	0.26951	0.261718	-0.183409	0.257927	0.590208	0.126447	-0.178729	3	
0.130292	-0.157769	0.577041	-0.670986	0.17234	-0.806282	0.333428	-1.02966	-0.777816	-0.783559	11	
0.031541	-0.118513	0.374326	-0.066706	0.261718	0.439463	0.144676	-0.616323	0.438262	0.43841	1	
0.229043	-0.181323	0.23207	-0.893459	0.261718	-1.18001	-0.119577	0.212948	0.375899	-0.903049	2	
0.117948	0.23479	0.050694	0.220456	0.261718	-0.515608	0.333428	-0.493521	-0.621908	-0.532703	1	
0.130292	-0.314793	0.417003	1.05106	0.082961	1.68521	0.937434	0.015434	-0.060642	1.09731	1	
-0.042522	-0.3619	0.470349	-0.310721	0.261718	-1.09696	-0.119577	0.506528	0.251173	-0.826764	2	
-0.252367	-0.063555	0.594823	0.891245	0.529852	0.480988	-3.47936	1.00288	2.46506	-0.953186	8	
-0.06721	0.336855	0.221401	-0.311258	0.261718	0.896237	0.031425	-0.258769	-0.123005	0.930247	9	
-0.00549	0.611647	0.022242	1.01218	0.261718	0.231839	0.484429	1.09701	0.219991	0.053212	1	
0.4142	-0.471816	0.239183	1.01839	0.887365	-1.38763	-1.17659	-2.02101	-2.1498	-0.540805	5	
-0.190648	-0.691649	0.28186	-0.194472	0.17234	-0.10036	0.408929	0.136742	1.24898	-0.19387	4	
0.266074	0.211237	0.114709	0.937882	0.261718	1.22844	0.371178	0.889069	-0.372457	1.01384	1	
-0.128929	0.069915	0.313868	0.510511	0.082961	0.854712	0.371178	-0.151053	0.313536	0.678114	3	
0.241386	-0.322644	0.310311	0.49055	0.261718	0.397939	0.408929	0.538214	-0.060642	0.255449	1	
-0.635027	-0.448263	0.299642	1.40786	0.17234	0.356414	-1.59184	0.95914	1.7167	1.58061	6	
0.179667	-0.173471	0.121822	-1.13921	0.17234	-1.13848	0.144676	-1.02636	-0.528364	-0.995211	1	
-0.06721	0.336855	0.221401	-0.311258	0.261718	-0.557133	0.295677	0.959489	0.313536	-0.539539	9	
-0.116585	0.203385	5.49199	1.85281	-1.43647	2.01741	0.106925	0.043005	-0.154186	1.90052	1	
-0.104241	-0.456114	0.484575	0.143802	0.261718	-0.058835	0.220177	-0.083953	-0.87136	-0.046014	2	
-0.462213	0.352558	0.150273	0.56049	0.261718	1.39454	-0.044076	-0.5075	0.032902	1.42862	4	
0.340137	0.399665	0.207175	-0.724993	0.261718	-0.847807	-0.006326	-0.547204	0.157628	-0.656907	1	
